veillonella_parvula,roseburia_intestinalis,eubacterium_rectale,bacteroides_finegoldii,flavonifractor_plautii,parabacteroides_distasonis,anaerotruncus_sp_cag_528,bacteroides_ovatus,fecalcal,roseburia_inulinivorans,ruminococcus_bicirculans,bacteroides_uniformis,bacteroides_fragilis,bacteroides_massiliensis,acidaminococcus_intestini,akkermansia_muciniphila,barnesiella_intestinihominis,eisenbergiella_massiliensis,parabacteroides_merdae,veillonella_seminalis,ruminococcus_bromii,alistipes_finegoldii,bacteroides_thetaiotaomicron,alistipes_putredinis,klebsiella_pneumoniae,bacteroides_faecis_cag_32,klebsiella_variicola,ruminococcus_gnavus,escherichia_coli,clostridium_neonatale,bacteroides_vulgatus,clostridium_clostridioforme,roseburia_faecis,prevotella_sp_885,bacteroides_caccae,bacteroides_eggerthii,bacteroides_sp_cag_144,week_num,streptococcus_thermophilus,bacteroides_stercoris,clostridium_citroniae,odoribacter_splanchnicus,prevotella_sp_am42_24,bacteroides_xylanisolvens,proteus_mirabilis,prevotella_stercorea,erysipelatoclostridium_ramosum,prevotella_sp_cag_1185,lactobacillus_acidophilus,oscillibacter_sp_57_20,bacteroides_coprocola,haemophilus_parainfluenzae,eubacterium_eligens,oscillibacter_sp_cag_241,bacteroides_cellulosilyticus,fusicatenibacter_saccharivorans,bifidobacterium_dentium,bifidobacterium_breve,clostridium_symbiosum,parabacteroides_goldsteinii,faecalibacterium_prausnitzii,clostridium_bolteae,bifidobacterium_adolescentis,butyrivibrio_crossotus,prevotella_buccae,veillonella_atypica,proteobacteria_bacterium_cag_139,bifidobacterium_longum,bacteroides_dorei,dialister_invisus,phascolarctobacterium_succinatutens,prevotella_copri,firmicutes_bacterium_cag_83,bacteroides_intestinalis,bacteroides_plebeius,morganella_morganii,parasutterella_excrementihominis,coprobacter_fastidiosus,eubacterium_sp_cag_251,dorea_longicatena,agathobaculum_butyriciproducens,eubacterium_sp_cag_38,bacteroides_sp_43_108,bacteroides_fluxus,bacteroides_sartorii,clostridium_sp_cag_167,clostridium_sp_cag_299,hungatella_hathewayi,roseburia_hominis,chlamydia_ibidis,phascolarctobacterium_faecium,dialister_sp_cag_357,alistipes_shahii,coprococcus_eutactus,bacteroides_salyersiae,anaerostipes_hadrus,ruthenibacterium_lactatiformans,eubacterium_sp_cag_180,lachnospira_pectinoschiza,oxalobacter_formigenes,klebsiella_quasipneumoniae,blautia_obeum,blautia_wexlerae,sutterella_parvirubra,butyrivibrio_sp_cag_318,bacteroides_oleiciplenus,eubacterium_ventriosum,klebsiella_michiganensis,staphylococcus_epidermidis,fusobacterium_nucleatum,prevotella_corporis,prevotella_oris,clostridium_saccharolyticum,enterococcus_faecium,coprococcus_comes,bilophila_wadsworthia,gemmiger_formicilis,clostridium_bolteae_cag_59,citrobacter_freundii,desulfovibrio_piger,klebsiella_oxytoca,desulfovibrionaceae_bacterium,eubacterium_siraeum,bacteroides_faecis,firmicutes_bacterium_cag_110,alistipes_inops,eubacterium_ramulus,prevotella_sp_cag_279,methanobrevibacter_smithii,lactobacillus_crispatus,blautia_hansenii,bifidobacterium_pseudocatenulatum,turicibacter_sanguinis,intestinimonas_butyriciproducens,veillonella_dispar,ruminococcus_torques,firmicutes_bacterium_cag_94,parabacteroides_johnsonii,megasphaera_micronuciformis,clostridium_sp_cag_58,collinsella_intestinalis,ruminococcus_callidus,bulleidia_extructa,collinsella_aerofaciens,ruminococcus_sp_cag_330,butyricicoccus_pullicaecorum,bacteroides_sp_cag_633,haemophilus_sp_hmsc71h05,prevotella_dentalis,cloacibacillus_porcorum,dysgonomonas_sp_37_18,intestinibacter_bartlettii,butyricimonas_synergistica,clostridium_sp_cag_411,campylobacter_concisus,cutibacterium_acnes,faecalicatena_orotica,clostridium_sp_cag_678,haemophilus_sputorum,streptococcus_parasanguinis,coprobacillus_cateniformis,streptococcus_infantis,bacteroides_clarus,fusobacterium_ulcerans,lactobacillus_paragasseri,anaeromassilibacillus_sp_an250,ruminococcus_lactaris,clostridium_sp_cag_242,bifidobacterium_catenulatum,enterococcus_dispar,blautia_sp_cag_257,lachnoclostridium_sp_an138,haemophilus_pittmaniae,clostridium_asparagiforme,firmicutes_bacterium_cag_646,bacteroides_sp_cag_661,parabacteroides_sp_cag_409,eubacterium_hallii,lawsonibacter_asaccharolyticus,flavonifractor_sp_an10,clostridium_lavalense,micrococcus_aloeverae,victivallis_vadensis,citrobacter_werkmanii,pseudoflavonifractor_sp_an184,bifidobacterium_animalis,dorea_formicigenerans,coprococcus_catus,gemmiger_sp_an50,pediococcus_acidilactici,bifidobacterium_bifidum,aggregatibacter_aphrophilus,alistipes_timonensis,megamonas_funiformis_cag_377,veillonella_infantium,lactobacillus_mucosae,flavonifractor_sp_an306,roseburia_sp_cag_303,odoribacter_laneus,proteus_hauseri,diagnosis
0.0,0.0017633613445378,0.0235617647058824,0.0,0.0094636974789916,0.0,0.0,0.0045540336134453,0.0,0.0058626050420168,0.0,0.496770168067227,0.0860548739495798,0.0,0.0,0.0,0.0,6.90756302521008e-05,0.0,0.0,0.0,0.0,0.0,0.0947498319327731,0.0,0.0,0.0,0.0009192436974789,0.0,0.0,2.76470588235294e-05,0.0,0.001881512605042,0.0,0.0,0.0,0.0,0.159663865546218,7.73109243697479e-06,0.0,2.08403361344538e-05,0.0102338655462185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000825294117647,0.0,0.0,4.78991596638655e-05,0.0,0.0022040336134453,0.0001935294117647,0.0,0.0,0.0,0.0,0.0095284873949579,0.0002105042016806,0.0,0.0,0.0,0.0,0.0003691596638655,0.0,0.0067843697478991,0.0008673109243697,0.0,0.0,0.0,0.0,0.0,0.0,0.0080657983193277,0.0,0.0,0.0034613445378151,0.0004051260504201,0.0,0.0,0.0,0.0503111764705882,0.0,0.0003554621848739,0.0,0.0001572268907563,0.0,0.0,0.0,0.0,0.0,0.0,0.0012873109243697,0.0002844537815126,0.0,0.0,0.0,0.0,0.0,0.001263781512605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002663025210084,0.0107671428571429,0.0001684033613445,4.80672268907563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003952100840336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001281512605042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002546218487394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010073109243697,4.02521008403361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001391512605042,4.71428571428571e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0011650405850624,0.0078752353318529,0.0,0.0015844277567368,0.0,0.0,0.0032024396426031,0.63986369245238,0.0067016200755234,0.0004807818179469,0.167316102741025,0.0295953063850089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191094266391713,0.0,0.0,0.0,0.0005987121301072,0.0,0.0,0.0004088974904909,0.0,0.0083636486072275,0.0,0.0,0.0,0.0,0.0743138176482969,0.0,0.0,0.0,0.0038527712937384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008491211133444,0.0,0.0,0.0002213980121168,3.08402343240432e-05,0.0022619411157888,0.0001815257907247,0.0,0.0,0.0,0.0,0.007748244450387,0.000113299989676,0.0,0.0,0.0,0.0,5.0590560475956e-05,0.0,0.0018441545494176,0.0004557723600845,0.0,0.0,2.17225005433483e-05,0.0,0.0,0.0,0.0012571611367087,0.0,0.0,0.0004084115924525,6.0594343620919e-06,0.0,0.0,0.0,0.0145084295306648,0.0,0.0007583725091008,0.0,0.0008018175101875,0.0,0.0,0.0,0.0,0.0,0.0,0.0001093842231307,0.0001412534180068,0.0,0.0,0.0,0.0,0.0,0.0001660913824439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015598470324377,5.43634158334849e-05,1.67777734459809e-05,0.0,0.0,0.0,0.0,0.000650989042599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004826110811505,0.0,7.34563505215858e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00189157248152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41767898282905e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001171585917462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0002232001754822,0.0341384219079229,0.0,0.0009300381745876,0.0,0.0,0.0007901589503705,0.618077175420314,0.0007020639641491,0.001278879717094,0.116268728855062,0.0148870136167552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027834898481972,0.0,0.0,0.0,0.0017367939170706,0.0,0.0,0.0003033477976295,0.0,0.0114584982891122,0.0,0.0,0.0,0.0,0.101097210837475,0.0,0.0,0.0,0.0032984088338068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017110141283071,0.0,0.0,0.0004709164245926,0.0001380538579102,0.0011154111436815,0.0011729523061832,0.0,0.0,0.0,0.0,0.0342322457360917,9.23916176820258e-06,0.0,0.0,0.0,0.0,0.0002474635060832,0.0,0.0010222332143597,0.001502164140252,0.0,0.0,0.0005531983211909,0.0,0.0,0.0,0.0051493583514482,0.0,0.0,0.0014854550179053,0.0001994984960526,0.0,0.0,0.0,0.0079778336502122,0.0,0.0001650692792507,0.0,2.89531178815102e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0013589711741241,0.0001511684127605,0.0,0.0,0.0,0.0,0.0002663349854396,0.0003010731103857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002440655164968,0.0031508911536598,0.0003954585897259,0.0,0.0,0.0,0.0,0.0,0.0001650411966921,0.0,0.0,0.0,0.0001417888381995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008781977714748,0.0,2.73524120432502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001110103540112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008471384617009,8.70559315544923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007434576554753,5.63055299247604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.864145291123e-05,0.0017274275570762,0.0112300414925284,0.0,0.0031492295448539,0.0,0.0,0.0012094537250488,0.673202582950393,0.0075294114131927,1.17647053331137e-05,0.0390139570955202,0.0326276361985231,0.0,0.0,0.0,0.0,3.40802971951308e-06,0.0,0.0,0.0,0.0,0.0,0.0273180892942069,0.0,0.0,0.0,0.0042351305212357,0.0,0.0,0.0003348739339461,0.0,0.0044410828925731,0.0,0.0,0.0,0.0,0.0933706772469338,0.0,0.0,0.0001232726366352,0.0046852472135738,0.0,0.0,0.0,0.0,0.000128501394561,0.0,0.0,0.0002310924261861,0.0,0.0,5.7889819893099e-06,0.0,0.0014204714556269,0.0011775209534303,0.0,0.0,0.0,0.0,0.015715638855479,0.0003733893383104,0.0,0.0,0.0,0.0,0.0002915499397035,0.0,0.0,0.0031031978009711,0.0,0.0,2.72875804254164e-05,0.0,0.0,0.0,0.0061016803874098,0.0,0.0,0.007968230253584,0.0010835667094506,0.0,0.0,0.0,0.0064740893336092,0.0,0.0015233425992837,0.0,0.0001190009281512,0.0,0.0,0.0,0.0,0.0,0.0,0.0153269834114387,0.0004738561870281,0.0,0.0,0.0,0.0,0.0015326096390004,0.0011406161932485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011883286093217,0.0089336830563173,0.0004369747695156,0.0006277544058004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022116478892788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023257935422131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001988795425359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81045738513271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039582397778599,0.0,0.0,6.25583537554457e-06,0.0,0.0,0.0,0.0,0.0,0.0095321890974701,0.0002511204364556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.009400532079929,0.0576186589841788,0.0,0.0033415328877956,0.0,0.0,0.0028079996256,0.0,0.0059177325443023,0.0063869991484001,0.247753033632929,0.0523601263519832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710452571939657,0.0,0.0,0.0,0.010311665291778,0.0003767332831022,0.0,4.35999941866674e-05,0.0,0.0381912615744985,0.0,0.0,0.0,0.0,0.333333288888895,0.0,0.0,6.39999914666678e-06,0.0071519323797423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011155998512533,0.0,0.0,0.0010800665226578,2.20666637244448e-05,0.000884999882,0.0055339992621334,0.0,0.0,0.0,0.0,0.0636643248447567,0.0,0.0,0.0,0.0,0.0,0.0010586665255111,0.0,0.0,0.0073961990138401,0.0,0.0,0.0011211331838489,0.0,0.0,0.0,0.0198952640139648,0.0,0.0,0.0033215328904622,0.0005574665923377,0.0,0.0,0.0,0.0150307313292358,0.0,0.0007783332295555,0.0,0.0003421999543733,0.0,0.0,0.0,0.0,0.0,0.0,0.0052533326328889,0.0007558665658844,0.0,0.0,0.0,0.0,0.0,0.0072088657054845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004939999341333,0.0088332654888979,0.0002061999725066,0.0,0.0,0.0,0.0,0.0,0.0001977333069688,0.0,0.0,0.0,0.0006911332411822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003934666142044,0.0,0.00016379997816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7199997706667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001923333076888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00308639958848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013742664834311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0003345871866593,0.00131330287278,0.0,0.0,0.0,0.0025007341743792,0.0,0.0001334862507785,0.0009055046702297,0.0940027609176845,0.0,0.0,0.0,0.0,0.0262924794763743,0.0,0.0068541290691861,0.0,0.0,0.0110069734868783,0.0063448629674186,0.0713148689279696,0.0,0.0,0.0,0.0,0.0,0.0,0.0899885403659211,0.0,0.0,0.0,0.0076898172192492,0.0,0.0,0.0825688149145702,0.0,0.0884078062759455,0.0,0.0052022023121286,0.0,0.0020446790866678,0.0,0.0,0.0,0.0,0.0,0.00738412911781,0.0,0.0,0.0,0.0,0.0,0.000886055127161,0.0,0.0,0.0,0.0,0.394065999455596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181207356074069,0.0001000000091743,0.0,0.0,0.0,0.0,0.0716460616189047,0.0,0.0,0.0010308257826445,0.0,0.0,0.0,0.0068671565933171,0.0,0.0,0.0,0.0,0.0,0.0,0.001271651492812,0.0,0.0,0.0,0.0003535780140897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000151284417549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18348680582448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002389908476138,0.0,0.0,0.0003286238833599,0.0,0.0,0.0,0.0,0.0,0.0003219266350391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001624770791263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001031192755155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0058919856323642,0.0042909930215256,0.0007670230178661,0.0,0.0293745083014516,0.0,0.0041709166673155,0.0,0.0009275573935202,0.0040842754327138,0.0877781813401804,0.0,0.0,0.0,0.0,0.0002131298035312,0.0,0.0097496198091022,0.0,0.0,0.0005418321437911,0.0022870232499272,0.0231358813947911,0.0,0.0,0.0,0.0002202290412563,0.0005781680272012,0.0,0.181743386525708,0.0,0.0234815303025237,0.0,0.0103303832565471,0.0,0.0,0.236641257502482,0.0,0.0614016124277271,0.0,0.001650534603135,0.0,0.0001456488771983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062678635523455,0.0,0.0,0.0,0.0,0.145170632850478,0.0,0.0005368703109725,0.0,0.0,0.0,0.0,0.0033562600543908,0.018335956997856,0.0076369477308317,0.0,0.0,0.0001543511686032,0.0,0.097719098888412,0.0,0.0,0.0,0.0,0.0056229779577065,0.0006284733783928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86259677291554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0146854220893774,0.0,0.0,0.0,0.0,0.0,0.0003919084567799,5.54961916788079e-05,2.25954232970112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003485496715343,0.0011428246019579,0.0,0.0,0.0,0.0,0.0,0.0,0.0001346565091078,0.0,0.0,0.0,0.0003510687558883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001303358977612,0.0,0.0,0.0,0.0002161832391119,0.0,2.50381717615529e-05,0.0,0.0007490840838296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77862653108802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010705345145854,0.0010306871802575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022685499646641,0.000647404678993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0001034782383742,0.0,0.0006536955100661,0.0449680337026014,0.0,0.0154512285250952,0.0,0.0,0.0,0.0538994810363447,0.0,0.0,0.0,0.0,0.0,0.0002543477707939,0.0158348516301047,0.0,0.0,0.003976448410917,0.0183949235373355,0.0,0.0,0.0,0.0,0.0,8.01449101134253e-05,0.0,0.117680336736159,0.0001283333054347,0.0022134053159263,0.0,0.0340004998549638,0.0,0.0,0.275362258979219,0.0,0.180994163551993,0.0001041304121455,0.0,0.0,0.0021462314174859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006833331847826,0.0,0.0,0.0002308695150283,8.99999804347869e-05,0.0024660139566636,0.0003430434036862,0.0001729709768903,0.0,0.0,0.0,0.0,5.0217380387526e-05,0.0389072379187164,0.0020842749092156,0.0,0.0,0.000323043408034,0.0,0.182453293669574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000190869523724,0.0,0.0,0.0,7.73912875236331e-05,0.0,0.0,0.0002382608177693,0.0002941303708412,0.0,0.0,0.0,0.0,1.8260865595464e-05,0.0001189854813799,0.000278912982845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001143478012287,0.0,0.0001544202562854,0.0008227534443289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001842028585066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001011593982986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001089854835538,0.0,0.0,0.0,0.0003771738310491,0.0025782603090738,0.0,4.90579603497188e-05,0.0,0.0,0.0,0.0,0.0,8.95651979206091e-05,3.08695585066177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0150568755085435,0.0003493083807973,0.0173595606183889,0.0004039056143205,0.0093912937347436,0.0,0.0086847030105777,0.170056956875509,0.0037857607811228,0.0005949552481692,0.0107952807160293,0.0,0.0125356387306753,0.0,0.0005882017900732,0.0105873067534581,0.0,0.0058219690805533,0.0,0.0066371847030105,0.0036834825061025,0.0030322213181448,0.0272119609438568,0.0,0.0,0.0,0.0,0.0,0.0,0.0572484947111473,0.0,0.0413654190398698,0.0,0.0090947111472742,0.0,0.0,0.016273393002441,0.0,0.0289013018714402,0.0,0.006193816110659,0.0,0.0021502847843775,0.0,0.0,0.0,0.0,0.0,0.0050246541903987,0.0,0.0,0.0017832384052074,0.0011130187144019,0.0004528071602929,0.018179983726607,0.0,0.0,0.0,0.000340276647681,0.11513637103336,0.0,0.0045192026037428,0.0,0.0,0.0,0.000180309194467,0.0025381611065907,0.0086163547599674,0.0,0.0,0.0,0.0023245728234336,0.0,0.0,0.0,0.0022212367778681,0.0,0.0,0.0352814483319772,0.001706916192026,0.0020766476810415,0.0,0.0,0.0,0.0019347436940602,0.0,0.0,0.0014397884458909,0.0,0.0014695687550854,0.0,0.0031991049633848,0.0191148901545972,0.0,0.0174296989422295,4.08462164361269e-05,0.0,0.0,0.0,0.0,0.0024740439381611,0.0011982099267697,0.0,0.0,0.0,0.0004988608624898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022293734743694,0.0,0.0010302685109845,0.0,0.0,0.0,0.0,0.0,0.206814890154597,0.0,0.0007790073230268,0.0,0.0016549227013832,0.0,0.0001910496338486,0.0,0.0,0.0004851098454027,0.0,0.0,0.0,0.0007117168429617,0.0002087876322213,0.0,0.0,0.0,0.0,7.4206672091131e-05,0.0,0.004740520748576,0.0040425549227013,0.0,0.0360679414157852,3.67778681855167e-05,0.0,0.0,0.0,0.0,0.0002777054515866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002044751830756,0.0008123677786818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019241659886086,0.0015961757526444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026652563059397,9.47925142392189e-05,0.0,0.0,0.0,0.0,0.0002061025223759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0008882224196049,0.0011585928500576,0.0120167434111282,0.0006037038378601,0.0082022981190292,0.0,0.0070834830555888,0.0,0.0015285188581893,0.0,0.0400537126045287,0.0,0.0260162280036062,0.0,0.0,0.0025809635365104,0.0,0.0065488162701073,0.0,0.0030001488148478,0.0001015555781234,0.0052930382132677,0.0122097064169718,0.0,0.0,0.0,0.0,0.0,0.0,0.0444155654256812,0.0,0.0273334134814993,0.0,0.0159488924330872,0.0,0.0,0.259259316872441,0.0,0.053466160029517,0.0,0.0057017049707492,0.0,5.37037156378627e-05,0.0,0.0,0.0,0.0,0.0,0.0019663708073416,0.0,0.0,0.0047916306944364,0.0003085185870782,7.35555719012382e-05,0.0209271898356718,0.0,0.0,0.0,0.0003576297091028,0.141106920245982,0.0,0.0133431881503381,0.0,0.0,0.0,0.0006752594093169,0.0034657044738602,0.0084940759616465,0.0,0.0,0.0,0.0099417059129716,0.0,0.0,0.0,0.0086030389488234,0.0,0.0,0.0288623767842319,0.0017459263139095,0.0002689630227325,0.0,0.0,0.0,0.0013902966052511,0.0,0.0,0.0007194075672757,0.0,0.0037937045467491,0.0,0.0010224446716543,0.0102733356162968,0.0,0.0593966057918383,0.0006023705042304,0.0110153357811857,0.0,0.0,0.0,0.0041659268516874,0.0063592606724283,0.0,0.0,0.0,0.002281556062568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038367415933499,0.0,0.0002376296824362,0.0,0.0,0.0,0.0,0.0,0.0555778642024883,0.0,0.0002634074659424,0.0,0.0004488149145514,0.0,0.0003414815573662,0.0,0.0,5.16296411028832e-05,0.0,0.0,0.0,0.0016608151838848,3.77037120823064e-05,0.0,0.0,0.0,0.0,6.19259396872458e-05,0.0,0.0044559269161319,0.0,0.0,0.0215759307205772,0.0,0.0,0.0,0.0,2.10370417119352e-05,0.0001183703966749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001071852090041,0.0051850381892677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154469663956222,0.0009425187279671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026305931771688,0.001432518836856,0.0,0.0,0.0,0.0,6.85926078353943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
